station_name,amphoe,tambon,station_id,station_type,cand_number,candidate_name,party_name,color_hex,score
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 8,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,1
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,134
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,11
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,9
election_data\อำเภอสำโรง\ตำบลโคกสว่าง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโคกสว่าง,หน่วยที่ 9,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,59
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,76
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,26
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 1,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,64
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,87
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,2
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,3
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 10,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,6
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,70
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,25
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,15
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,12
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 2,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,7
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,25
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,77
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,16
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 3,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,28
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,60
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,3
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 4,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,90
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,107
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,1
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,6
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 5,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,15
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,50
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,81
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,5
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 6,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 6,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,37
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,8
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,131
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,5
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,85
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 7,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 7,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,7
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,17
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,67
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,45
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 8,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 8,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,13
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,59
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,28
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,1
election_data\อำเภอสำโรง\ตำบลโนนกลาง\หน่วยที่ 9,อำเภอสำโรง,ตำบลโนนกลาง,หน่วยที่ 9,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,5
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,138
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,91
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 1,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 1,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,1
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,15
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,36
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 10,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 10,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,38
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,60
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,84
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,6
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,11
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 11,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 11,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,15
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,56
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,39
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,13
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 12,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 12,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,68
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,51
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,41
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,2
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 13,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 13,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,23
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,52
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,85
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,4
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 2,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 2,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,21
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,96
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,102
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,4
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,13
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 3,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 3,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,10
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,75
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,3,นายวัชรพล เชื้อคง,เพื่อไทย,#e0002b,90
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,#1f56a3,56
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,#f47933,3
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 4,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 4,election_day,6,นายยิ่ง ภูผา,ประชาธิปัตย์,#00a2e8,0
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 5,election_day,1,นายเกษม ฉิมพลี,ภูมิใจไทย,#212b6b,4
election_data\อำเภอสำโรง\ตำบลโนนกาเล็น\หน่วยที่ 5,อำเภอสำโรง,ตำบลโนนกาเล็น,หน่วยที่ 5,election_day,2,นายสมศักดิ์ บุญประชม,เพื่อไทรวมพลัง,#ff66cc,271
