station_name,amphoe,tambon,station_id,station_type,party_number,party_name,score
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 8,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 8,election_day,53,ไทยพิทักษ์ธรรม,1
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 8,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 8,election_day,54,ความหวังใหม่,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 8,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 8,election_day,55,ไทยรวมไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 8,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 8,election_day,56,เพื่อบ้านเมือง,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 8,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 8,election_day,57,พลังไทยรักชาติ,2
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,1,ไทยทรัพย์ทวี,2
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,2,เพื่อชาติไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,3,ใหม่,2
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,4,มิติใหม่,3
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,5,รวมใจไทย,2
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,6,รวมไทยสร้างชาติ,2
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,7,พลวัต,3
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,8,ประชาธิปไตยใหม่,4
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,9,เพื่อไทย,23
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,10,ทางเลือกใหม่,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,11,เศรษฐกิจ,8
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,12,เสรีรวมไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,13,รวมพลังประชาชน,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,14,ท้องที่ไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,15,อนาคตไทย,4
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,16,พลังเพื่อไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,17,ไทยชนะ,1
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,18,พลังสังคมใหม่,4
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,19,สังคมประชาธิปไตยไทย,0
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,20,ฟิวชั่น,4
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,21,ไทรวมพลัง,103
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,22,ก้าวอิสระ,1
election_data\อำเภอทุ่งศรีอุดม\ตำบลโคกชำแระ\หน่วยที่ 9,อำเภอทุ่งศรีอุดม,ตำบลโคกชำแระ,หน่วยที่ 9,election_day,23,ปวงชนไทย,5
